epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
286,1.06025,68.68290,91.49189,1.12451,67.41667,91.91667
287,1.05767,69.14482,91.33271,1.15068,67.25000,90.83334
288,1.04824,69.46005,91.73222,1.21036,65.00000,90.33334
289,1.05710,69.08865,91.43883,1.16515,65.66667,90.41667
290,1.05464,69.10113,91.52934,1.16421,65.91667,89.83334
291,1.05737,69.06992,91.32959,1.10527,68.08334,90.33334
292,1.06196,68.66105,91.41698,1.22919,64.50000,89.50000
293,1.05138,69.13234,91.58865,1.12358,68.66667,90.58334
294,1.04692,69.24470,91.37641,1.12838,67.66667,90.66667
295,1.04291,69.46317,91.68539,1.15937,66.91667,89.66667
296,1.03870,69.50063,91.85394,1.14427,66.66667,91.83334
297,1.04369,69.38515,91.71661,1.13335,67.33334,90.25000
298,1.04008,69.32584,91.71037,1.13119,67.08334,91.25000
299,1.03449,69.70974,91.76655,1.11062,67.08333,91.58334
300,1.04845,69.21661,91.69476,1.12936,67.16667,90.41667
301,1.04443,69.29151,91.61986,1.08804,67.41667,91.66667
302,1.04590,69.36642,91.47004,1.07242,68.75000,92.50000
303,1.03694,69.62547,91.61049,1.06883,69.00000,91.75000
304,1.03663,69.93446,91.60425,1.14362,67.50000,89.66667
305,1.03662,69.67853,91.49501,1.16462,67.50000,89.83334
306,1.03629,69.65981,91.63858,1.14488,67.58334,90.50000
307,1.03092,69.72535,92.00375,1.14110,67.83334,90.00000
308,1.03451,69.36954,91.59489,1.18526,66.33333,90.16667
309,1.02128,70.01249,91.73222,1.07035,70.00000,91.91667
310,1.01898,70.14982,91.57616,1.10280,68.50000,90.91667
311,1.03896,69.96880,91.56992,1.06521,69.33334,91.66667
312,1.01848,70.04994,91.88515,1.10851,68.00000,90.91667
313,1.02050,69.97192,91.69476,1.13217,67.58334,91.00000
314,1.01502,70.45568,91.75718,1.10436,69.83334,91.41667
315,1.02234,69.71598,91.63858,1.14146,67.25000,91.25000
316,1.01533,70.39639,91.92260,1.10838,68.00000,91.16667
317,1.01625,70.10925,92.08490,1.07748,69.66667,91.41666
318,1.01172,70.50874,91.75718,1.08396,68.41667,92.08334
319,1.02061,69.98128,91.92884,1.20802,66.16667,90.58334
320,1.01518,70.23721,91.94133,1.08808,68.83334,92.58334
321,1.01382,70.34332,92.05057,1.10729,69.00000,91.66667
322,1.01433,70.33708,92.01936,1.13020,67.08334,91.58334
323,1.01325,70.11549,92.03184,1.14108,66.58334,90.25000
324,1.02604,70.04058,91.75094,1.11716,68.25000,91.83334
325,1.00320,70.47441,92.05993,1.15776,67.08334,91.16667
326,0.99923,70.36205,92.21286,1.11755,68.25000,90.50000
327,1.01300,70.13421,91.86018,1.05799,69.83334,91.33334
328,1.00765,70.17166,92.02248,1.06609,69.91667,91.58334
329,0.99895,70.44008,91.97566,1.10520,70.08334,91.58334
